categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,risk_level,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,ln(1 + amount),categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26,month,categorical_27,fraud_label
0,240,2,0,0,1,8,139,0,0,0,1,30.0,3,4,0,2,3,0.2979,3,1,9,32,0,11,8,31,22,7,79,0
0,274,5,1,1,2,6,135,4,1,0,0,1.0,4,4,0,1,2,3.074,0,0,4,32,1,13,52,17,22,11,94,0
0,240,2,0,0,1,3,118,0,0,0,0,1.0,3,4,0,2,3,3.023,0,1,9,25,0,12,27,18,23,9,94,0
0,376,7,5,2,0,6,47,0,1,5,0,1.0,3,0,1,6,1,3.365,0,0,31,32,1,2,14,46,5,4,117,0
0,249,7,4,2,2,6,139,0,1,5,0,68.0,3,0,1,6,1,6.582,0,0,31,32,1,12,3,38,14,5,79,0
0,326,10,0,1,1,8,46,0,0,1,1,1.0,3,4,0,2,0,3.297,0,1,9,21,1,11,0,7,11,5,79,0
0,9,9,2,0,1,7,93,0,1,0,0,28.0,3,4,0,1,1,4.242,0,0,9,32,0,10,29,10,20,2,94,0
0,245,6,0,0,1,3,139,0,0,1,1,1.0,3,4,0,2,3,3.27,0,1,9,25,0,2,0,30,10,1,79,0
0,240,6,0,0,1,3,138,0,0,0,0,1.0,3,4,0,2,3,4.207,0,1,14,25,0,4,15,57,23,7,94,0
0,251,6,0,1,1,2,139,0,1,2,0,100.0,3,4,0,8,4,0.7046,0,1,5,32,1,11,49,42,15,1,35,0
0,330,6,0,0,0,7,139,0,0,0,1,1.0,3,4,0,1,3,3.742,0,0,31,32,0,8,10,38,5,1,94,0
0,245,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,2,3,3.916,3,1,16,25,1,10,27,17,21,3,117,0
3,429,7,5,2,0,6,139,0,1,5,1,1.0,3,0,0,6,1,2.965,0,0,31,32,1,7,45,36,22,1,35,0
0,324,7,5,2,0,0,137,0,1,5,0,100.0,3,0,0,6,1,1.156,3,0,31,32,1,6,15,10,6,11,79,0
0,324,6,0,0,1,3,139,0,0,0,0,47.0,3,4,0,3,3,5.793,0,1,9,27,0,15,41,25,26,3,117,0
0,202,6,0,0,1,9,139,0,0,2,1,1.0,3,4,0,8,3,0.932,0,1,1,32,1,7,48,17,28,4,117,0
0,373,2,1,0,2,6,138,0,1,0,0,1.0,3,4,1,1,1,0.2142,0,0,31,32,2,5,3,36,19,5,94,0
0,240,3,0,0,1,3,139,0,0,0,0,1.0,3,4,0,9,3,0.549,0,1,31,32,0,12,2,45,2,2,117,0
0,236,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,2,3,3.775,3,1,9,21,0,15,16,33,0,3,94,0
3,324,6,0,0,2,6,139,0,0,2,0,88.0,3,4,0,8,3,0.6626,0,0,31,32,1,12,29,13,0,9,94,0
0,236,6,0,1,2,0,138,0,0,0,0,100.0,3,4,0,8,3,4.945,0,1,9,32,0,6,40,22,24,5,117,0
0,244,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,8,3,2.334,3,1,9,32,0,15,36,56,29,4,79,0
0,277,6,0,1,1,2,135,0,0,0,0,1.0,3,4,0,8,3,3.025,0,1,5,32,1,4,2,29,6,4,34,0
0,324,7,1,0,0,0,51,0,1,0,0,1.0,3,4,1,1,1,5.12,0,0,31,32,0,18,37,52,16,5,117,0
0,279,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,0,3,5.38,0,1,9,27,0,18,44,52,12,9,117,0
3,251,7,5,0,0,0,139,0,1,5,0,45.0,3,4,0,6,1,2.203,0,0,31,32,1,11,53,15,23,6,79,0
0,250,2,0,0,1,3,17,0,0,0,1,10.0,3,4,0,2,3,2.86,0,1,9,10,0,21,46,18,11,10,94,0
0,240,2,0,0,1,8,93,0,0,0,1,48.0,3,4,0,8,3,3.002,3,1,9,32,0,7,18,9,25,1,79,0
0,250,6,0,0,1,3,51,0,0,0,0,26.0,3,4,0,8,3,1.701,0,1,9,32,0,17,33,37,16,6,35,0
0,326,10,0,1,1,5,25,1,0,1,0,1.0,3,4,0,2,0,6.0,0,1,9,20,1,11,35,14,15,11,117,0
3,240,6,0,0,1,8,139,0,0,0,0,70.0,3,4,0,2,3,3.441,3,1,9,18,0,9,56,15,23,11,34,0
0,281,2,0,0,1,9,17,0,0,0,0,76.0,3,4,0,2,3,1.906,3,1,9,10,0,17,22,47,7,11,79,0
3,279,2,0,0,0,6,139,0,0,0,1,93.0,3,4,0,8,3,2.668,0,0,31,32,1,22,13,30,0,10,35,0
0,281,7,5,2,2,0,138,0,1,5,0,1.0,3,0,1,6,4,0.812,0,0,31,32,1,18,40,56,14,5,79,0
0,281,6,0,0,1,5,25,0,0,1,1,1.0,3,4,0,3,3,0.986,0,1,9,25,1,21,55,38,30,10,79,0
0,281,6,0,1,1,5,139,0,0,0,0,1.0,3,4,0,8,3,4.32,0,1,9,32,1,22,43,25,15,5,94,0
0,19,7,1,1,1,8,139,0,1,0,0,80.0,3,4,0,1,1,4.11,0,0,31,32,0,9,5,21,2,1,117,0
0,240,6,0,0,1,3,93,0,0,0,0,1.0,3,4,0,2,3,2.994,0,1,9,25,0,11,14,41,21,11,94,0
0,191,7,5,2,2,0,139,0,1,5,0,9.0,3,0,0,6,1,2.842,0,0,31,32,1,3,8,7,26,4,94,0
0,277,7,3,0,0,6,139,0,1,0,0,47.0,3,4,0,1,1,2.318,0,0,31,32,2,20,11,9,6,2,79,0
0,250,6,0,0,1,5,135,0,0,0,1,1.0,3,4,0,8,3,4.72,0,1,9,32,1,0,16,9,18,11,79,0
0,184,7,5,2,2,6,38,0,1,5,0,100.0,3,0,0,6,1,1.044,0,0,31,32,1,1,19,29,25,11,35,0
0,291,7,2,3,2,0,139,0,1,0,0,100.0,2,4,0,1,1,6.973,0,0,31,32,0,10,36,29,30,10,117,0
0,281,6,0,0,1,3,139,0,0,0,1,21.0,3,4,0,2,3,2.98,0,1,9,14,0,10,10,21,6,4,94,0
3,360,7,5,3,0,6,139,0,1,5,0,100.0,2,4,1,6,1,4.168,0,0,31,32,1,9,50,24,2,4,143,0
0,324,7,0,0,0,6,6,0,0,5,0,68.0,3,2,0,6,3,1.715,0,0,31,32,1,9,55,4,28,9,35,0
0,240,6,0,0,1,8,139,0,0,0,1,1.0,3,4,0,2,3,2.727,0,1,1,10,0,16,10,33,11,8,79,0
3,248,7,5,2,2,5,139,0,1,5,0,66.0,3,4,0,6,1,2.219,0,0,31,32,1,13,29,10,5,11,117,0
0,231,7,5,2,2,0,93,0,1,5,0,1.0,3,0,1,6,1,2.715,3,0,31,32,2,6,11,17,29,3,117,0
0,309,7,4,0,1,8,138,0,1,5,0,44.0,3,0,0,6,1,2.002,0,1,31,32,0,9,46,12,17,9,35,0
3,279,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,2.87,0,1,9,25,0,22,37,39,15,2,94,0
0,281,6,0,0,1,8,139,0,0,0,0,25.0,3,4,0,8,3,2.053,0,1,9,32,0,18,34,52,22,11,117,0
3,251,6,0,0,1,8,139,0,0,0,0,6.0,3,4,0,2,3,2.979,3,1,9,10,0,11,22,11,17,11,79,0
0,281,2,0,0,2,8,139,0,0,0,0,1.0,3,4,0,8,3,2.24,0,1,31,32,0,6,16,33,16,5,94,0
0,281,2,0,0,1,8,17,0,0,0,1,74.0,3,4,0,2,3,3.553,0,1,9,10,0,21,26,5,23,5,94,0
0,333,7,1,2,0,6,139,0,1,0,0,1.0,2,4,0,1,1,2.65,0,0,31,32,1,10,20,20,18,1,35,0
0,242,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,2,3,2.424,0,1,9,21,0,13,56,22,29,4,94,0
0,281,6,0,1,1,3,17,0,0,0,1,1.0,3,4,0,2,3,3.123,0,1,9,25,0,6,0,17,18,4,79,0
0,373,7,5,2,0,6,138,0,1,5,0,100.0,3,2,0,6,1,2.596,0,0,31,32,1,10,43,18,19,1,94,0
0,306,7,5,2,0,6,139,0,1,5,0,100.0,2,0,0,6,1,3.564,0,0,31,32,1,9,44,44,2,11,143,0
0,281,2,0,0,2,8,17,0,1,0,0,92.0,3,4,0,8,4,3.105,0,1,9,32,0,13,31,50,12,4,79,0
0,280,6,0,1,1,5,131,0,0,0,1,1.0,3,4,0,2,3,3.16,0,1,9,25,0,10,13,50,18,9,117,0
3,279,6,0,0,1,5,139,0,0,0,1,51.0,3,4,0,8,3,1.26,0,1,31,32,0,20,25,48,14,6,79,0
0,240,2,0,0,1,3,25,0,0,0,0,1.0,3,4,0,8,3,2.477,0,1,9,32,0,11,49,53,5,8,94,0
0,423,7,5,2,2,6,138,0,1,5,0,100.0,3,0,1,6,1,6.598,0,0,31,32,1,14,25,9,2,5,117,0
0,288,6,0,0,1,7,139,0,0,0,1,46.0,3,4,0,2,3,3.48,0,1,9,10,0,13,6,11,28,6,94,0
0,240,6,0,0,1,8,123,0,0,0,0,36.0,3,4,0,2,3,4.5,1,1,9,25,0,8,56,11,5,6,94,0
0,295,7,5,2,2,6,139,0,1,5,0,100.0,3,0,0,6,1,3.89,0,0,31,32,1,9,28,6,20,10,79,0
0,279,6,0,0,1,3,54,0,0,0,0,13.0,3,4,0,8,3,2.752,3,1,9,32,0,11,14,37,1,4,79,0
0,233,6,0,0,1,7,139,0,0,0,0,30.0,2,4,0,5,3,5.164,3,1,31,32,0,12,9,45,11,9,94,0
3,184,7,4,0,0,6,139,0,1,5,0,100.0,2,4,0,6,1,3.477,0,0,31,32,0,7,54,25,2,9,117,0
0,264,6,0,0,1,2,139,0,0,7,0,1.0,3,4,0,2,3,4.383,0,1,9,10,0,12,15,50,18,11,79,0
3,373,7,5,2,2,0,7,0,1,5,0,1.0,3,0,0,6,1,1.519,0,0,31,32,1,9,53,4,25,2,33,0
0,285,7,1,0,0,6,139,0,1,0,0,1.0,3,4,0,1,1,6.832,0,0,31,32,0,12,38,2,19,11,94,0
0,264,6,0,0,1,8,139,0,0,0,0,1.0,3,4,0,8,3,2.975,0,1,9,32,0,10,21,58,21,7,79,0
3,279,6,0,0,1,8,139,0,0,0,0,23.0,3,4,0,8,3,0.702,0,1,9,32,0,19,57,3,16,9,35,0
0,273,7,1,0,2,0,139,0,1,0,0,1.0,3,4,0,1,1,0.698,0,0,31,32,2,16,6,4,10,9,94,0
0,400,2,0,0,2,2,139,0,0,0,1,56.0,3,4,0,2,3,3.72,0,1,13,10,0,16,4,13,0,10,79,0
3,184,7,5,2,0,0,138,0,1,5,0,100.0,3,0,0,6,1,2.494,0,0,31,32,1,12,18,9,6,3,117,0
0,347,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,1,3,3.504,0,1,31,32,0,15,38,29,10,2,94,0
3,383,6,0,0,1,5,139,0,0,0,1,100.0,3,4,0,8,3,1.868,0,1,9,32,0,16,51,52,26,5,117,0
0,309,7,4,2,0,0,139,0,1,5,0,100.0,2,4,0,6,1,2.387,3,0,31,32,1,12,32,29,1,2,143,0
3,228,7,4,0,0,6,139,0,1,0,0,100.0,3,4,0,1,1,4.062,0,0,31,32,0,9,15,9,29,7,79,0
0,321,9,1,0,2,6,51,0,1,0,0,100.0,3,4,0,1,1,4.23,0,0,31,32,2,12,17,25,13,5,94,0
0,281,6,0,0,1,1,139,0,0,0,0,1.0,3,4,0,8,3,2.594,0,1,9,32,0,6,44,58,27,5,79,0
0,237,3,0,0,2,1,6,0,0,2,0,1.0,3,4,0,8,3,1.01,0,1,14,32,0,9,40,22,8,10,34,0
0,199,6,0,0,1,8,127,0,0,7,1,36.0,3,4,0,8,3,2.541,3,1,9,32,0,18,38,50,19,3,34,0
0,201,7,4,2,0,6,139,0,1,0,0,1.0,3,0,0,1,1,2.36,3,0,31,32,0,0,51,17,2,4,79,0
0,184,7,5,3,2,6,51,0,1,5,0,100.0,3,0,1,4,1,5.3,0,0,31,32,2,14,21,35,26,11,117,0
0,184,7,5,2,2,0,17,0,1,5,0,1.0,3,0,0,6,1,1.642,0,0,31,32,1,16,14,8,14,2,79,0
0,289,6,0,0,1,0,139,0,0,0,1,100.0,3,4,0,2,3,2.316,0,0,9,10,0,15,37,39,26,3,117,0
0,277,7,5,2,2,0,138,0,1,5,0,1.0,3,2,0,6,1,3.264,0,0,31,32,1,6,6,30,17,11,35,0
0,279,6,0,0,1,8,25,0,0,0,1,36.0,3,4,0,8,3,2.514,0,1,9,32,0,18,10,35,6,6,79,0
0,159,7,5,2,2,7,139,0,1,5,1,61.0,3,0,0,6,1,2.72,0,0,31,32,1,14,28,33,10,4,79,0
0,294,7,4,2,2,0,139,0,1,0,0,73.0,3,4,0,1,1,3.03,0,0,31,32,0,6,11,9,27,5,79,0
0,383,6,0,0,1,5,139,0,0,0,1,58.0,3,4,0,2,3,4.055,0,1,9,10,0,16,38,30,27,8,117,0
0,277,7,1,0,2,0,25,0,1,0,0,1.0,3,4,1,1,1,6.7,0,0,31,32,0,18,2,18,16,10,94,0
0,396,7,5,2,2,6,138,0,1,5,0,100.0,3,0,0,6,1,2.162,0,0,31,32,1,16,18,7,1,6,79,0
0,235,6,0,0,1,3,20,0,0,0,0,1.0,3,4,0,3,3,0.2264,0,1,31,21,0,9,13,25,0,1,117,0
0,279,2,0,0,1,8,139,0,0,0,0,52.0,3,4,0,2,3,3.162,0,1,9,18,0,17,40,55,27,11,79,0
0,198,6,0,0,2,6,7,0,0,0,0,1.0,3,4,0,3,3,5.492,3,0,10,14,0,23,10,46,8,6,94,0
0,263,7,5,2,0,6,64,0,1,5,0,1.0,3,2,0,6,1,1.482,0,0,31,32,1,4,3,12,30,2,94,0
0,202,7,5,2,2,0,139,0,1,5,0,100.0,2,0,0,6,1,3.44,0,0,31,32,1,10,47,9,26,5,117,0
3,184,7,2,3,0,1,139,0,1,0,0,100.0,3,0,0,1,1,4.754,0,0,31,32,2,9,56,12,1,6,117,0
0,251,6,0,0,1,0,135,0,0,2,0,1.0,3,4,0,8,3,0.6846,0,1,4,32,1,6,23,37,17,5,30,0
3,107,7,5,2,1,5,139,0,1,5,1,1.0,3,0,1,6,1,2.379,0,1,31,32,1,5,8,19,16,5,35,0
3,310,6,0,0,0,6,139,0,0,0,0,1.0,3,4,0,8,3,2.223,0,0,9,32,1,23,40,22,25,5,94,0
0,258,0,0,0,1,8,25,0,0,0,0,100.0,3,4,0,2,3,4.496,3,1,9,25,0,4,7,31,15,1,117,0
0,198,2,0,1,1,2,135,0,0,0,1,1.0,3,4,0,8,3,3.088,0,1,31,32,0,23,13,25,25,1,79,0
0,288,6,0,0,1,3,130,0,0,0,0,1.0,3,4,0,2,3,2.227,3,1,14,25,0,6,22,32,23,7,79,0
0,324,6,0,0,1,8,139,0,0,7,0,89.0,3,0,0,6,3,3.602,0,1,31,32,1,12,20,58,3,9,117,0
0,202,6,2,0,2,6,25,0,1,0,0,1.0,3,4,0,1,1,1.214,0,0,31,32,0,4,7,34,22,5,117,0
0,376,6,2,0,0,6,139,0,1,0,0,1.0,2,4,0,1,1,6.125,0,0,31,32,0,15,59,12,28,8,79,0
0,333,6,0,0,2,2,135,0,0,0,1,1.0,3,4,0,8,3,3.758,0,1,1,32,0,4,21,36,26,10,94,0
0,315,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,2,3,3.5,3,1,9,25,0,17,10,47,8,2,94,0
0,1,6,0,1,1,3,25,0,0,0,0,1.0,3,4,0,8,3,2.76,0,1,5,32,1,3,35,17,4,9,94,0
0,326,10,0,1,1,5,138,1,0,1,1,1.0,3,4,0,2,0,2.8,0,1,9,20,1,8,23,59,3,11,117,0
0,184,7,5,2,2,6,7,0,1,5,0,64.0,3,0,1,6,1,0.3293,0,0,31,32,1,9,9,10,2,2,35,0
0,235,6,0,0,1,3,23,0,0,0,0,1.0,3,4,0,3,3,2.549,0,1,14,21,0,9,45,48,22,2,79,0
0,250,2,0,0,1,8,139,0,0,0,0,1.0,3,4,0,2,3,2.715,0,1,9,25,0,2,17,29,8,6,94,0
0,240,6,0,0,1,3,138,0,0,0,0,1.0,3,4,0,2,3,2.408,3,1,16,21,0,12,56,4,23,9,143,0
0,184,7,5,2,2,6,138,0,1,5,0,1.0,3,0,1,6,1,3.77,0,0,31,32,1,12,54,29,20,10,35,0
0,308,7,4,0,1,8,139,0,1,0,0,100.0,3,4,0,1,1,5.35,0,0,31,32,0,4,1,20,14,6,117,0
3,196,7,5,2,2,6,7,0,1,5,0,1.0,3,0,0,6,1,2.748,3,0,31,32,1,0,10,2,29,2,117,0
0,281,6,0,0,1,8,25,0,0,2,1,-0.0,3,4,0,8,3,2.713,1,1,1,32,0,19,20,9,26,7,79,0
0,91,7,5,2,0,6,47,0,1,5,0,100.0,3,0,1,6,1,6.51,0,0,31,32,1,12,11,52,7,11,94,0
0,245,6,0,0,1,8,138,0,0,0,0,100.0,3,4,1,2,3,1.366,0,1,9,25,0,9,21,15,0,11,79,0
0,281,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,1.349,0,1,9,14,0,7,12,48,18,4,94,0
0,301,7,1,0,2,6,139,0,1,0,0,1.0,2,4,0,1,1,7.297,0,0,31,32,0,13,36,41,4,10,94,0
0,333,6,0,0,2,9,135,0,0,0,0,100.0,4,4,0,8,3,4.332,0,0,4,32,0,4,56,20,9,5,94,0
0,393,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,2.984,0,0,31,32,1,13,3,42,16,8,143,0
0,367,7,5,3,0,6,139,0,1,0,0,100.0,3,4,1,1,1,4.977,0,0,31,32,2,14,15,16,23,1,79,0
0,396,7,5,2,0,6,139,0,1,5,0,100.0,3,0,0,6,1,1.957,0,0,31,32,1,10,39,10,14,7,79,0
0,244,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,1.366,3,1,12,21,0,4,14,33,30,8,117,0
3,251,6,0,0,0,0,139,0,0,7,0,49.0,3,4,0,8,3,0.6963,0,1,31,32,1,6,4,9,17,1,35,0
0,333,5,1,0,2,5,135,4,1,0,0,1.0,4,4,0,1,2,3.152,0,1,31,32,0,2,18,3,1,10,117,0
0,240,2,0,0,0,2,139,0,0,0,0,100.0,3,4,0,8,4,3.44,0,1,31,32,0,17,18,3,5,3,79,0
0,281,8,5,1,0,0,135,0,1,5,0,1.0,3,4,0,6,4,1.693,0,1,13,32,1,5,11,11,14,4,79,0
0,376,7,4,2,0,6,139,0,1,5,0,1.0,3,4,0,6,1,1.811,0,0,31,32,1,16,6,38,21,4,35,0
0,281,6,0,0,1,3,139,0,0,0,0,1.0,3,4,0,2,3,1.73,0,1,9,18,0,19,57,43,0,11,79,0
3,251,2,0,0,1,3,139,0,0,0,0,4.0,3,4,0,8,3,4.98,3,1,9,32,1,2,57,10,1,3,34,0
0,279,2,0,0,1,2,139,0,0,2,1,1.0,3,4,0,8,3,0.6787,0,1,5,32,1,6,29,53,12,10,30,0
3,295,7,5,2,2,6,139,0,1,5,0,60.0,3,0,0,6,1,2.727,0,0,31,32,1,15,38,15,25,11,79,0
0,295,7,5,2,2,6,79,0,1,5,0,100.0,3,0,1,6,1,8.195,0,0,31,32,1,12,13,52,26,1,117,0
0,235,6,0,0,1,3,64,0,0,0,0,1.0,3,4,0,2,3,3.045,3,1,16,25,0,7,13,55,23,8,94,0
0,198,7,5,2,2,6,17,0,1,5,0,100.0,3,0,0,6,1,6.336,0,0,31,32,1,23,15,8,2,10,117,0
3,249,7,5,2,0,6,139,0,1,5,0,100.0,3,0,1,6,1,3.24,0,0,31,32,1,14,52,30,2,7,143,0
0,250,2,0,0,1,3,139,0,0,0,1,2.0,3,4,0,8,3,2.027,0,1,9,32,0,13,18,27,11,11,79,0
0,326,10,0,1,1,3,106,1,0,0,0,1.0,3,4,0,2,0,2.973,0,1,14,21,1,4,27,33,17,8,117,0
0,294,6,0,0,2,0,54,0,0,2,0,1.0,3,4,0,8,3,1.034,0,0,9,32,0,3,39,40,12,6,79,0
0,383,5,1,1,1,8,139,4,1,0,0,100.0,2,4,0,1,2,5.895,0,0,31,32,0,9,52,3,23,11,94,0
0,250,2,0,0,2,1,139,0,0,0,0,1.0,3,4,1,5,3,4.32,0,0,31,10,0,20,54,16,4,5,117,0
0,198,7,5,2,2,6,139,0,1,5,0,100.0,3,0,0,6,1,2.94,3,0,31,32,2,15,29,40,29,10,94,0
0,279,6,0,0,1,6,139,0,0,0,1,1.0,3,4,0,8,3,5.848,0,0,9,32,0,14,58,19,11,2,79,0
0,288,10,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,4.48,0,1,9,10,0,22,23,40,25,5,94,0
0,274,7,5,2,2,6,79,0,1,5,0,1.0,3,0,1,6,1,3.145,0,0,31,32,1,6,52,2,16,4,94,0
0,306,9,4,2,2,6,139,0,1,0,1,1.0,3,4,0,1,1,2.793,0,0,31,32,0,8,36,36,29,1,79,0
0,326,10,0,0,1,5,68,1,0,1,1,1.0,3,4,0,2,0,4.406,0,1,16,20,1,2,56,2,5,1,117,0
0,184,7,5,2,0,6,138,0,1,5,0,100.0,3,0,0,6,1,3.076,0,0,31,32,1,18,33,11,26,8,94,0
0,202,7,5,2,2,6,17,0,1,5,0,100.0,3,4,0,6,1,5.438,0,0,31,32,2,7,6,50,2,10,79,0
0,281,2,0,0,1,3,139,0,0,0,1,12.0,3,4,0,2,3,4.035,0,1,9,18,0,19,13,10,23,7,94,0
0,245,7,0,0,2,7,139,0,1,0,0,1.0,2,4,0,1,1,2.295,0,0,31,32,0,9,34,30,27,10,143,0
0,184,2,0,0,1,3,47,0,0,0,1,1.0,3,4,0,2,3,2.002,0,1,14,10,1,5,37,37,23,2,79,0
0,240,6,0,0,1,3,7,0,0,0,0,100.0,3,4,0,3,3,1.074,0,1,10,14,0,1,56,33,20,7,79,0
0,274,2,0,0,2,4,126,0,0,0,0,1.0,3,4,0,8,3,1.027,0,0,9,21,0,10,21,17,23,7,79,0
0,240,6,0,0,1,3,106,0,0,0,0,15.0,3,4,0,3,3,1.336,3,1,9,14,0,3,45,1,17,2,35,0
0,184,7,5,2,1,2,139,0,1,5,0,50.0,3,0,0,6,1,1.869,0,0,9,32,1,5,46,7,21,1,79,0
0,263,6,0,0,1,3,68,0,0,0,0,1.0,3,4,0,3,3,5.727,0,1,14,14,0,2,4,22,12,10,94,0
3,184,7,5,2,0,6,139,0,1,5,0,1.0,3,0,0,6,1,1.744,0,1,31,32,1,12,7,10,12,4,94,0
0,279,2,0,0,1,2,123,0,0,0,0,1.0,3,4,0,2,3,1.263,0,1,16,25,0,2,8,58,9,7,94,0
0,309,2,0,0,1,3,13,0,0,0,0,9.0,3,4,0,3,3,2.506,3,1,9,21,0,12,46,0,17,5,79,0
0,383,7,4,3,2,7,139,0,1,0,0,1.0,3,4,0,1,1,3.846,0,0,31,32,0,14,48,51,21,9,94,0
0,240,6,0,0,1,3,47,0,0,0,0,1.0,3,4,0,2,3,3.076,0,1,9,25,0,4,24,1,11,8,79,0
0,433,7,5,2,2,2,139,0,1,5,0,1.0,3,0,0,6,1,2.809,0,0,31,32,1,12,17,28,6,6,117,0
0,281,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,2,3,2.883,0,1,9,25,0,19,42,29,10,9,94,0
0,289,2,0,0,0,6,139,0,0,0,1,100.0,3,4,0,8,3,1.739,0,0,9,32,0,13,41,19,22,4,117,0
0,250,7,1,0,0,7,139,0,1,0,0,100.0,2,4,0,1,1,3.256,0,0,31,32,0,13,16,32,13,4,143,0
0,251,6,0,0,1,5,139,0,0,0,1,1.0,3,4,0,8,3,3.055,0,0,9,32,1,10,47,18,21,7,94,0
0,283,7,4,0,2,6,139,0,1,0,0,100.0,3,4,0,1,1,2.195,0,0,31,32,0,21,2,23,29,10,79,0
3,180,7,5,2,0,0,139,0,1,5,0,78.0,3,0,0,6,1,1.61,0,0,31,32,1,22,29,30,13,11,79,0
3,279,6,0,0,1,3,139,0,0,0,1,1.0,3,4,0,2,3,5.69,0,1,9,25,0,14,40,35,1,7,79,0
0,392,6,0,0,2,7,139,0,0,0,0,100.0,3,4,0,1,3,4.996,0,0,31,32,0,14,19,51,14,6,34,0
0,201,7,5,2,0,6,138,0,1,5,0,1.0,3,0,0,6,1,3.559,0,0,31,32,1,18,33,21,17,10,94,0
0,433,9,5,2,2,3,130,0,1,5,0,36.0,3,0,0,6,1,2.152,3,1,31,32,1,19,10,10,28,3,94,0
0,393,6,0,0,1,3,20,0,0,0,0,1.0,3,4,0,3,3,3.545,0,1,9,14,1,20,3,3,19,11,94,0
0,182,6,0,0,1,5,7,0,0,0,0,1.0,3,4,0,3,3,2.053,0,1,10,14,0,10,50,56,25,10,94,0
0,236,1,0,0,1,5,139,3,0,0,1,1.0,3,4,0,2,3,5.195,3,1,9,10,0,16,16,52,16,2,94,0
0,315,6,0,0,1,3,23,0,0,0,0,1.0,3,4,0,2,3,2.29,3,1,14,25,0,13,41,47,24,11,79,0
0,335,7,5,2,0,0,17,0,1,5,0,100.0,3,0,0,6,1,3.025,0,0,31,32,1,19,17,39,1,6,117,0
0,250,6,0,0,1,5,25,0,0,0,0,31.0,3,4,0,2,3,3.053,3,1,9,18,0,10,44,14,17,3,34,0
3,184,7,5,2,0,0,7,0,1,5,0,1.0,3,0,0,6,1,0.6577,0,0,31,32,1,7,44,12,21,10,35,0
0,246,9,0,0,1,3,20,0,0,0,0,1.0,3,4,0,2,3,4.88,0,0,9,14,0,9,15,39,0,8,117,0
0,336,6,0,1,1,5,130,0,0,0,1,1.0,3,4,0,2,3,7.246,0,1,9,21,0,10,6,5,23,6,117,0
0,373,6,0,0,1,3,7,0,0,0,0,100.0,3,4,0,3,3,2.799,0,1,10,14,0,2,4,54,14,1,35,0
0,250,6,0,0,1,5,139,0,0,0,1,53.0,3,4,0,2,3,3.982,0,1,9,10,0,13,41,59,10,3,79,0
3,437,7,5,2,0,7,139,0,1,5,0,10.0,3,0,0,6,1,5.195,0,1,31,32,1,18,42,57,10,10,94,0
0,258,6,0,0,1,3,7,0,0,0,0,1.0,3,4,0,3,3,1.948,0,1,10,14,0,4,11,24,2,4,94,0
0,281,7,0,1,0,6,139,0,0,7,1,42.0,3,4,0,6,3,2.959,0,1,9,25,1,14,53,46,25,3,94,0
0,360,6,0,0,1,3,106,0,0,0,0,1.0,3,4,0,3,3,2.756,0,1,16,14,0,23,17,23,0,10,35,0
3,281,6,0,0,2,7,17,0,0,0,0,7.0,3,4,0,8,3,0.7266,0,1,31,32,1,21,41,27,25,5,34,0
0,295,7,5,2,2,6,131,0,1,5,0,100.0,3,2,0,6,1,4.758,0,0,31,32,1,1,11,41,23,5,94,0
0,240,2,0,0,2,3,111,0,0,0,0,1.0,3,4,0,2,3,1.407,0,1,9,13,0,12,40,9,0,7,94,0
0,295,7,5,2,0,6,138,0,1,5,0,1.0,3,2,1,6,1,1.885,0,0,31,32,1,8,46,52,0,11,94,0
0,326,10,0,1,1,5,71,1,0,1,1,1.0,3,4,0,2,0,4.586,0,1,12,20,1,12,52,50,18,10,94,0
0,240,6,0,0,1,8,123,0,0,1,0,1.0,3,4,0,2,3,2.809,0,1,16,25,0,1,8,15,30,6,79,0
0,336,3,0,0,1,3,68,0,0,0,0,1.0,3,4,0,3,3,2.021,0,1,14,14,0,7,4,25,21,4,117,0
0,236,2,0,0,1,8,139,0,0,0,0,72.0,3,4,0,2,3,3.719,0,1,9,21,0,14,26,51,0,10,94,0
0,96,6,0,1,1,3,106,0,0,0,1,1.0,3,4,0,2,3,2.174,3,1,8,14,0,13,11,57,10,5,79,0
0,279,6,0,0,1,3,123,0,0,0,0,1.0,3,4,0,2,3,3.232,0,1,16,17,0,6,40,22,18,9,79,0
